ticker,name,year,month,day,text_file_name,future_2,future_3,future_4,future_5,future_6,future_7,future_8,future_9,future_10,future_11,future_12,future_13,future_14,future_15,future_16,future_17,future_18,future_19,future_20,future_21,future_22,future_23,future_24,future_25,future_26,future_27,future_28,future_29,future_30,past_2,past_3,past_4,past_5,past_6,past_7,past_8,past_9,past_10,past_11,past_12,past_13,past_14,past_15,past_16,past_17,past_18,past_19,past_20,past_21,past_22,past_23,past_24,past_25,past_26,past_27,past_28,past_29,past_30,cate,day_earnings
LEN,Lennar Corp.,2017,6,20,Lennar Corp._20170620,-6.150414803182772,-5.472605502232093,-4.7806072327148215,-4.891852709469656,-4.553526991625611,-4.630599419965744,-4.570043714623286,-4.547995909119751,-4.6006155948589065,-4.624180994408603,-4.314700625145304,-4.264335864461152,-4.256359997714436,-4.290849407169681,-4.322972624401027,-4.350311678363114,-4.368129034410308,-4.3714962842471365,-4.388641383617788,-4.413019382837046,-4.435806805981311,-4.448009674073775,-4.462768727167288,-4.474017326846887,-4.4882350814664616,-4.490290777274031,-4.508301772989714,-4.478012222379718,-4.483660710545911,-8.547578972019485,-5.174934016187958,-4.914870437719841,-4.498516201678006,-4.486910553122332,-4.549496800053031,-4.590739551252241,-4.644813782075562,-4.682150687882146,-4.709053301856894,-4.644347937610472,-4.638501219059546,-4.663476717149052,-4.695571330609472,-4.716815327082221,-4.733809346590272,-4.750091997982058,-4.686063330538255,-4.703150197168441,-4.623867563388396,-4.596947362687568,-4.502507781010854,-4.516266933633198,-4.5158639973101815,-4.506360678941233,-4.517951846917483,-4.534411326449459,-4.520399435530217,-4.5372603454035785,train,2017-06-20
ORCL,Oracle Corp.,2017,6,21,Oracle Corp._20170621,-3.3136375038171835,-3.263922779377868,-3.3154133695113304,-3.393702756683692,-3.412012554996933,-3.4741858122354943,-3.4944301030583573,-3.5508867660119887,-3.579817777236016,-3.6262618038434815,-3.669744549387159,-3.7097276309997023,-3.745018116952447,-3.775368621443479,-3.8074773864279,-3.8366767572918414,-3.8636069788660032,-3.88867896721598,-3.9138180288460056,-3.929998159799728,-3.951448763226912,-3.9729261133793865,-3.992928247200882,-3.9935326237487865,-4.010608516274229,-4.022913988001278,-4.040966045213171,-4.05192924029211,-4.066560452416062,-5.133794749209745,-5.332854201432244,-5.035765357037613,-4.969592464866358,-5.0592919380719135,-5.041867593369762,-4.95024917117975,-5.008541238895095,-5.026102972161034,-5.020825274353881,-5.032812126068063,-5.063721415167631,-5.037221922690618,-5.070200440974883,-5.095845151745875,-5.1259513497744384,-5.113096590601424,-5.123641199676098,-5.142652989874794,-5.143600291336413,-5.165291336928876,-5.181311642392499,-4.902417061726244,-4.922312609352579,-4.933496379836247,-4.950243386733932,-4.9421469921615335,-4.9594589368669535,-4.9749855418356566,train,2017-06-21
GIS,General Mills,2017,6,28,General Mills_20170628,-4.088695154313848,-4.276997741807446,-4.420622362316267,-4.5292509531125145,-4.608964544577808,-4.681224731242887,-4.692907343998948,-4.742759628987312,-4.792848603319918,-4.733697695225737,-4.713898343997292,-4.735673332028223,-4.753724746828393,-4.7561651433152905,-4.776269103399878,-4.799568531162644,-4.761009393401173,-4.787725135768292,-4.7948435150173285,-4.817006023366863,-4.826103483154918,-4.826679266294049,-4.768532670985606,-4.787180212616481,-4.8064301964360165,-4.821860201880996,-4.807887239791618,-4.8254287924226364,-4.820095914833123,-4.848279696431957,-5.032210509578938,-5.173720740784294,-5.1755491231856485,-5.252739431132493,-5.267121272366247,-4.636344898605887,-4.653997910296686,-4.579768387791159,-4.468025112568834,-4.502609792541644,-4.542595789629086,-4.566779407716523,-4.5915247331776605,-4.619229797044595,-4.6495341449404775,-4.676821807596967,-4.629687709054921,-4.650938901841616,-4.637967958594304,-4.637096344569001,-4.659286377602985,-4.675000845047458,-4.695360521031971,-4.69526311910098,-4.705761658538987,-4.723137957121748,-4.740549850691284,-4.75314053839067,train,2017-06-28
MU,Micron Technology,2017,6,29,Micron Technology_20170629,-4.303317893487447,-3.184372472000496,-3.327037188022433,-3.424157613776828,-3.4915453581442435,-3.489928520940099,-3.5562616696382987,-3.6076862576949793,-3.628377972413718,-3.675213332588352,-3.7173286115138167,-3.75634197871654,-3.792054721169303,-3.826466514282076,-3.849352160223349,-3.706338420850893,-3.73491322917922,-3.7485606777954463,-3.735379291924132,-3.7074991458951296,-3.72455128344177,-3.738781266281217,-3.739071242584551,-3.757190943781947,-3.748945241526728,-3.762908139721441,-3.779876499150235,-3.758512960298609,-3.7591041565883736,-3.81295030583875,-3.800745465330267,-3.9172540148349535,-4.017679095894623,-3.8457435045769457,-3.86625950600282,-3.7453746564838486,-3.707173188441524,-3.7199964441105786,-3.7397773169151183,-3.777827503323677,-3.797959418414953,-3.621119023647149,-3.6555196917584105,-3.648251870424079,-3.674345918084225,-3.702709544308707,-3.7230051244505593,-3.74824182108804,-3.7726320962593207,-3.7610112449325954,-3.781102512235552,-3.797604273357305,-3.8022707226962753,-3.821598739027875,-3.8401140878352815,-3.856583658493312,-3.868757695412629,-3.7030446821088767,train,2017-06-29
WBA,Walgreens Boots Alliance,2017,6,29,Walgreens Boots Alliance_20170629,-7.173862878223829,-5.559512905619213,-5.037760701366486,-5.146159242796826,-5.2301701153282725,-5.263923194675689,-5.276693710848587,-5.223851635987458,-5.074099820418689,-5.113267375591599,-5.097489549477742,-5.026712824106436,-5.0609797559347545,-4.978739023416753,-4.966515240630437,-4.983167898641076,-4.84149641090439,-4.868090693776487,-4.850296440127226,-4.818529645379745,-4.835418009452979,-4.854875521638647,-4.875631292324996,-4.89545491489188,-4.909116363518828,-4.912435677411823,-4.930160268534627,-4.82888223073894,-4.812328998941231,-7.352213846372226,-4.744029261640446,-4.865840805998572,-4.416836663858762,-4.507952995094187,-4.447771618538764,-4.326934050247528,-3.936427157748996,-3.9874717761057417,-3.9837116820788174,-4.024126307493375,-4.0381190303252135,-4.074586021681782,-4.107317476419741,-4.1380472905108245,-4.124809127656368,-4.146898423080232,-4.150100813739056,-4.145677342413444,-4.154070643735767,-4.164902296763483,-4.180726171542733,-4.200577628799487,-4.217360471638359,-4.236920295167582,-4.245153312409856,-4.256703638818257,-4.274039046745043,-4.214635894155833,train,2017-06-29
PEP,PepsiCo Inc.,2017,7,11,PepsiCo Inc._20170711,-4.854249905532264,-4.946304081713668,-5.0607223020644,-5.163120494440985,-5.253274669311843,-5.328375911835766,-5.26521106564205,-5.220446871194627,-5.2728138826831845,-5.2937719299365815,-5.333803648294962,-5.259177302437283,-5.291323319014842,-5.25317619058617,-5.267897750637126,-5.271946150970783,-5.299976832714695,-5.312090061636195,-5.324444210311581,-5.344892840068317,-5.357075004383908,-5.379297065262289,-5.305163082563464,-5.275003672733434,-5.294233283414501,-5.270851501813809,-5.2458131527408325,-5.251448977665712,-5.257638105445613,-4.959290179759414,-5.145285280651926,-5.2778884211765735,-5.37284648912524,-5.381907045410133,-5.240779571387719,-5.223925254893227,-5.166297132323309,-5.1939829142411424,-5.128346104916102,-5.077587479526687,-5.112627565174293,-5.0896677906871135,-5.098071899569766,-5.128430919147942,-5.15870786075213,-5.101033269343212,-5.125916564598962,-5.143543098994881,-5.167031587162101,-5.133713388012918,-5.143711991822559,-5.164950814874311,-5.179645527226388,-5.184842183303298,-5.194131928955309,-5.2099063541460655,-5.225708786057808,-5.2332281433980965,train,2017-07-11
JPM,JPMorgan Chase & Co.,2017,7,14,JPMorgan Chase & Co._20170714,-5.8394505631350375,-5.427598094449947,-5.485771642260553,-5.595584850753377,-5.440910563997146,-4.881161949671563,-4.8451470815436295,-4.891700448653758,-4.940367949161049,-4.94933511611355,-4.855274473597063,-4.895285444247646,-4.8995024902366815,-4.850273803982743,-4.8785555783580925,-4.897135323992198,-4.9225258284693885,-4.84728822930151,-4.845426088826783,-4.816203565856074,-4.837406743098657,-4.842162496063026,-4.7880589348654965,-4.807650250780461,-4.82716174275226,-4.812796362014307,-4.830414455598664,-4.847397089677557,-4.859402575776058,-5.315993785729559,-5.3532833298426965,-5.292961726208713,-5.23968674939228,-5.310960709392184,-5.118182701868864,-4.75420952204891,-4.813039021263335,-4.769859843685666,-4.678549661292065,-4.715639888947587,-4.754499327149487,-4.76413827345295,-4.780138145450498,-4.774621823247312,-4.7614185034764684,-4.676727082702159,-4.67894218522995,-4.675659817351844,-4.6911550276774285,-4.714414250442412,-4.733954396911892,-4.653917662564447,-4.659382781348507,-4.66853946065943,-4.68593869532601,-4.702494704062644,-4.701254763716757,-4.708670041438428,train,2017-07-14
GS,Goldman Sachs Group,2017,7,18,Goldman Sachs Group_20170718,-8.132788018280815,-5.673233637914387,-5.6456652458180345,-4.698000166699059,-4.768926357335078,-4.8387880977421975,-4.8016630463422265,-4.816387464838377,-4.838965308412756,-4.869583944856466,-4.830041168850542,-4.578685308678569,-4.573792040311644,-4.594009605835597,-4.611125382636191,-4.472100217539842,-4.491419780803769,-4.478702305185181,-4.50434895221789,-4.510721628439548,-4.469533872735234,-4.489595224658329,-4.505038931415841,-4.49832759354947,-4.515620712731428,-4.534282230214656,-4.551620791449563,-4.55552033216394,-4.57184085713126,-5.230693657217357,-4.756709277072766,-4.899380711861362,-5.001084246279073,-5.091693674552622,-5.030986392978768,-5.020484427997125,-5.070470235019268,-4.691243154462232,-4.636660304276991,-4.675243367800543,-4.663731245400212,-4.6948739877505945,-4.6740025799632825,-4.627772865297593,-4.593899739598276,-4.575877914805363,-4.595118004001356,-4.541666445155904,-4.552585432887642,-4.527181272253209,-4.532218505647972,-4.538192364805363,-4.556086232013807,-4.535185466839927,-4.53158370992016,-4.547859204511763,-4.565403526764189,-4.582266757402024,train,2017-07-18
LMT,Lockheed Martin Corp.,2017,7,18,Lockheed Martin Corp._20170718,-4.769488027958672,-4.871489710064441,-5.011843163733788,-5.077814199555611,-5.1599457369288295,-5.122144433934657,-5.104575234252639,-5.135898869081277,-5.188458353799468,-5.201375152286911,-5.24253388702664,-5.279910496783566,-5.310329653951867,-5.2755269708448775,-5.115356381300527,-5.064791683997494,-5.091457117216176,-5.060571189081003,-5.046110956330216,-5.058445964642803,-4.9350485120414245,-4.919536874821932,-4.921569950882559,-4.921197429057278,-4.912964067632936,-4.928928504617515,-4.946486418960724,-4.963861078850509,-4.926755367795133,-6.340175925789268,-6.419559806662607,-6.304461969522258,-6.376476732255157,-6.452069968176841,-5.331539837226275,-5.22195165250681,-5.124995344773407,-5.176411665460424,-5.223394073830689,-5.003281005991064,-5.019263534532743,-4.986024488588993,-4.998729404746113,-5.030146306919618,-4.985508975408406,-5.013705257760348,-5.04016854777832,-5.060222378353259,-5.084347312739999,-5.107058169767272,-5.110756917988781,-5.124108998730312,-5.141973770816882,-5.153196071804473,-5.171846464874136,-5.189968393417289,-5.1204722647914656,-5.11617015667076,train,2017-07-18
PLD,Prologis,2017,7,18,Prologis_20170718,-4.840784396923325,-4.984151256435715,-4.291350885920799,-4.40196740134172,-4.396456887821035,-4.470466904254634,-4.530175606562822,-4.491346620812635,-4.522771821429644,-4.563178094115089,-4.603290267660534,-4.640920526408797,-4.615336151592183,-4.649100625448966,-4.680670787891066,-4.6492873734841815,-4.673715770632968,-4.513095430047247,-4.52553610201914,-4.546179420359429,-4.514376059796484,-4.535814042659487,-4.5264874396996095,-4.536910184688817,-4.510789650272249,-4.513522126218487,-4.529765552253392,-4.5450745898959015,-4.5577948544490585,-7.110133273758348,-5.124090729106366,-4.971081301326638,-4.82207808946551,-4.745175979550534,-4.7897826395862,-4.490017555646523,-4.496477344217379,-4.50603050018346,-4.553498634821938,-4.572124609364909,-4.584420988358361,-4.611043603615851,-4.613943617990738,-4.577504555691065,-4.590043041538354,-4.608811669769515,-4.567933961863272,-4.579225441696088,-4.593028657543358,-4.586814985296295,-4.586034806085167,-4.604872644942277,-4.604186389584204,-4.602898000871908,-4.612783421399786,-4.628763904269449,-4.6462872283357335,-4.646006461794074,train,2017-07-18
USB,U.S. Bancorp,2017,7,19,U.S. Bancorp_20170719,-4.923980189225822,-4.7859989488849415,-4.917488346038837,-4.598089523262068,-4.687662407791494,-4.762819001127593,-4.823740436751231,-4.880653328613664,-4.93225454450416,-4.931676681376085,-4.934410044783072,-4.972351132320847,-5.009366260847041,-5.043410348774764,-4.887483150780025,-4.895178134180466,-4.832294134937727,-4.856054652223078,-4.876988903470831,-4.732374785376812,-4.755566672500891,-4.777788349581083,-4.790139055001008,-4.8088497552601615,-4.828201322363257,-4.8415490171040725,-4.858426417607676,-4.854287757019,-4.870026513970967,-5.694647257391839,-5.859120609173653,-5.305544296848637,-5.36164955706865,-5.180013602745336,-5.2559949892882845,-5.204305155598737,-5.161965515703342,-5.19425352274997,-4.999944039222402,-5.0341958761627,-5.062422541103161,-4.893215613149317,-4.896836952594437,-4.9221795361545855,-4.8812652281607525,-4.821070371797166,-4.831598195941012,-4.851068546761371,-4.860064567637849,-4.8820953012854815,-4.87875950953496,-4.899564756098342,-4.917744226052769,-4.9373529498651445,-4.805274349472156,-4.784163883753745,-4.7966527569574495,-4.792043246137067,train,2017-07-19
CCI,Crown Castle International Corp.,2017,7,19,Crown Castle International Corp._20170719,-4.085721049022845,-4.283086621940432,-4.424520684381854,-4.534333575735097,-4.611356779329292,-4.687257429915388,-4.7482838628604815,-4.806879657833988,-4.8279848728871135,-4.783750489762455,-4.783105219824604,-4.756896280063843,-4.7179210223805335,-4.735739832082293,-4.766314269112868,-4.796624718449295,-4.753613463201185,-4.773047108280135,-4.79086923091378,-4.815043460844505,-4.8355956812225545,-4.8513832324868265,-4.860502138437509,-4.880835456884116,-4.897266934385367,-4.91596596257458,-4.932121161518211,-4.9462294047886015,-4.963098463744831,-3.8952333015110914,-3.825706524225368,-3.915704934166192,-3.8774748053755945,-3.9623323695938457,-4.039169778372959,-4.061764731115489,-4.11704250618737,-4.169681607142346,-4.210343118609342,-4.249770621714587,-4.276008251546274,-4.310488030317005,-4.23839835931776,-4.270485201936893,-4.299499611616102,-4.325458982282736,-4.338818041054865,-4.3634632507712325,-4.387619045373567,-4.410754311291669,-4.4307188152044175,-4.43904495322041,-4.459295466001164,-4.477374068197997,-4.4810555561541285,-4.454258783116117,-4.471052380612624,-4.487865715544415,train,2017-07-19
AXP,American Express Co,2017,7,19,American Express Co_20170719,-5.343156024774606,-5.394485184595367,-5.22745263684004,-5.338865800027411,-4.924983137757693,-4.754548985590271,-4.7824800440108985,-4.840407736973371,-4.891123820228738,-4.928893619486394,-4.9495919218967215,-4.987983826363563,-5.024115047480383,-5.052000081564628,-4.969110282879975,-4.996448722649469,-4.902626847066808,-4.823871901780703,-4.834114097542538,-4.7729077957284405,-4.774373082715566,-4.796457586411745,-4.817712454686616,-4.8381229753556605,-4.857284608981488,-4.875452082199548,-4.893549040003647,-4.911066029938802,-4.9246023531414815,-6.160134388914213,-6.175964924272022,-5.768537429610938,-5.619352476152264,-5.578740153101919,-5.619050664229671,-5.5779421007072925,-5.081374644107601,-5.133785079484481,-5.0789965820134855,-5.09033253076707,-5.092236502013336,-5.0580606645539685,-5.091869930881324,-5.088308318827028,-5.111331291958846,-5.136708995519184,-5.136529594066788,-5.14005550449015,-5.158663426823368,-5.151341555969723,-5.160265957214988,-5.181405268246811,-5.197590876711216,-5.204642159748001,-5.221248340687568,-5.238939040366642,-5.203483629463726,-5.209539299285423,train,2017-07-19
GWW,Grainger (W.W.) Inc.,2017,7,19,Grainger (W.W.) Inc._20170719,-4.22023149247554,-4.4150608641579865,-4.548871633753464,-4.232588371095504,-4.320690361067771,-4.2718547453094935,-4.325704387266526,-4.323357638520148,-4.372806468916736,-4.402330161271759,-4.445488621265555,-4.3701856545127615,-4.3307818865994525,-4.352989554752804,-4.368304028108505,-4.398510548271826,-4.369472875596919,-4.367140701311558,-4.392475158377758,-4.4140614508124925,-4.375235419686901,-4.351768533630279,-4.214576273655286,-4.204537381542755,-4.190344045308481,-4.201615831948419,-4.182654361292221,-4.196823119930016,-4.194146712477003,-5.174329328261207,-5.313937533418729,-5.443575293441051,-3.8551684019607495,-3.9384290552556367,-4.013277396368506,-4.0718211462671725,-4.103456581659239,-4.156067421353356,-4.048250776235695,-4.073333554072737,-4.090520121124288,-4.110459230083636,-4.1167550043003285,-4.138964941138067,-4.118958511977133,-4.1439046767159375,-4.167194983032447,-4.122027953061046,-4.145459425810767,-4.128201269072263,-4.150341748630417,-4.169136651164721,-4.185054775717008,-4.175051717551376,-4.111252771323905,-4.127456489478663,-4.144262299183302,-4.12291618305214,train,2017-07-19
sna,Snap-On Inc.,2017,7,20,Snap-On Inc._20170720,-4.9379199910224285,-4.3019585578876445,-4.4443430104314245,-4.088010757310297,-4.05386312087313,-4.111430858625989,-4.146770104846142,-4.204692374766282,-4.255398234570187,-4.301812287101368,-4.309465398784429,-4.338400734617717,-4.371707029533762,-4.342629220830328,-4.373029373333218,-4.392851386603665,-4.377129296135834,-4.401236321441338,-4.372696706694103,-4.392448491261526,-4.206284198656065,-4.226549583367385,-4.2476684680297545,-4.255197450286598,-4.249992137942737,-4.268861462896158,-4.281779759216286,-4.297922968034077,-4.305150809452785,-4.548707971136595,-4.222456966220982,-4.351067092248966,-4.456644041978277,-4.492191706823647,-4.526184254599265,-4.482810414380548,-4.504778693240125,-4.424487213203191,-4.426232867780931,-4.459951117104173,-4.47410585203165,-4.508473004818477,-4.5340961891686415,-4.546588882219704,-4.553781550547998,-4.5797757494426365,-4.587440389883562,-4.51063197132445,-4.521278029883475,-4.54368646718622,-4.54093784722496,-4.555744190951786,-4.571773571753144,-4.590800967589783,-4.609647285170786,-4.625071240851933,-4.540267715280474,-4.546642888727599,train,2017-07-20
bk,The Bank of New York Mellon Corp.,2017,7,20,The Bank of New York Mellon Corp._20170720,-5.094270550418835,-5.029512739904872,-5.099104640261991,-5.077889374149144,-5.124391059930439,-5.027494139816635,-4.855614782861436,-4.902834472007333,-4.951133438239442,-4.988382225703837,-4.99686270923246,-5.035243754273433,-5.0558704207719725,-4.460813103724015,-4.482634493464611,-4.470112028710392,-4.48866051050212,-4.5112866999858,-4.462300750881847,-4.476754770178008,-4.498360292837145,-4.5026137632493874,-4.522518608000553,-4.542753314262916,-4.5616495013845615,-4.573314666348791,-4.59043337367113,-4.601595975097442,-4.618458523094706,-5.103255172925284,-4.480177175830153,-4.6224699198574495,-4.685196986734963,-4.735324942244397,-4.675706266291816,-4.742067992798502,-4.766550076093563,-4.529562309798551,-4.558797104053856,-4.535790615845261,-4.572534826728677,-4.601247930895887,-4.565756168519084,-4.597061134382773,-4.624057481778244,-4.6114062429594815,-4.632673357077007,-4.6372391017244885,-4.629058185646382,-4.645904842444756,-4.668034047495451,-4.687693075200607,-4.707692198838507,-4.7164833836881845,-4.7165494717874274,-4.665932502519341,-4.674321044541127,-4.670185034835409,train,2017-07-20
